Número do Laudo,UNIDADE,TIPO DE AMOSTRA,TIPO DE COLETA,PONTO DE AMOSTRAGEM,MANANCIAL,LOCALIDADE,COD. PONTO,ENDERECO,SETOR,INTERESSADO,PARAMETRO,Metodologia,FRASCO,LIMITE INFERIOR,VALOR RESULTADO,VALOR LITERAL,LIMITE SUPERIOR,DATA DE COLETA,DATA DE ENTRADA,FORA DO PADRAO,,
N?  2225834-A/2225834/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Caxitoré,SAO LUIS DO CURU,35812,Estação de Tratamento de Água,UNBCL-SÃO LUIS DO CURU,UNBCL - SÃO LUIS DO CURU,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",399,0,"1,56","1,56",5,12/09/2019,12/09/2019,0,,
N?  2227198-A/2227198/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Caxitoré,SAO LUIS DO CURU,35812,Estação de Tratamento de Água,UNBCL-SÃO LUIS DO CURU,UNBCL - SÃO LUIS DO CURU,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",400,0,"1,09","1,09",5,17/09/2019,17/09/2019,0,,
N?  2227200-A/2227200/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Caxitoré,SAO LUIS DO CURU,35812,Estação de Tratamento de Água,UNBCL-SÃO LUIS DO CURU,UNBCL - SÃO LUIS DO CURU,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",401,0,"0,97","0,97",5,19/09/2019,19/09/2019,0,,
N?  2229701-A/2229701/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Caxitoré,SAO LUIS DO CURU,35812,Estação de Tratamento de Água,UNBCL-SÃO LUIS DO CURU,UNBCL - SÃO LUIS DO CURU,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",402,0,"0,92","0,92",5,26/09/2019,26/09/2019,0,,
N?  2229704-A/2229704/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Caxitoré,SAO LUIS DO CURU,35812,Estação de Tratamento de Água,UNBCL-SÃO LUIS DO CURU,UNBCL - SÃO LUIS DO CURU,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",403,0,"1,53","1,53",5,27/09/2019,27/09/2019,0,,
N?  2222119-A/2222119/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Sebastião de Abreu,SEBASTIÃO DE ABREU,35815,Estação de Tratamento de Água,UNBCL-SEBASTIAO DE ABREU,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",404,0,"5,25","5,25",5,02/09/2019,02/09/2019,1,,
N?  2222461-A/2222461/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Sebastião de Abreu,SEBASTIÃO DE ABREU,35815,Estação de Tratamento de Água,UNBCL-SEBASTIAO DE ABREU,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",405,0,"5,56","5,56",5,04/09/2019,04/09/2019,1,,
N?  2224421-A/2224421/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Sebastião de Abreu,SEBASTIÃO DE ABREU,35815,Estação de Tratamento de Água,UNBCL-SEBASTIAO DE ABREU,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",406,0,"2,52","2,52",5,09/09/2019,09/09/2019,0,,
N?  2225435-A/2225435/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Sebastião de Abreu,SEBASTIÃO DE ABREU,35815,Estação de Tratamento de Água,UNBCL-SEBASTIAO DE ABREU,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",407,0,"4,6","4,6",5,11/09/2019,11/09/2019,0,,
N?  2226644-A/2226644/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Sebastião de Abreu,SEBASTIÃO DE ABREU,35815,Estação de Tratamento de Água,UNBCL-SEBASTIAO DE ABREU,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",408,0,5,5,5,16/09/2019,16/09/2019,0,,
N?  2226645-A/2226645/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Sebastião de Abreu,SEBASTIÃO DE ABREU,35815,Estação de Tratamento de Água,UNBCL-SEBASTIAO DE ABREU,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",409,0,"2,89","2,89",5,18/09/2019,18/09/2019,0,,
N?  2229964-A/2229964/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Sebastião de Abreu,SEBASTIÃO DE ABREU,35815,Estação de Tratamento de Água,UNBCL-SEBASTIAO DE ABREU,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",410,0,"4,07","4,07",5,30/09/2019,30/09/2019,0,,
N?  2228712-A/2228712/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Sebastião de Abreu,SEBASTIÃO DE ABREU,35815,Estação de Tratamento de Água,UNBCL-SEBASTIAO DE ABREU,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",411,0,"5,15","5,15",5,25/09/2019,25/09/2019,1,,
N?  2222276-A/2222276/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Poços Tubulares,SIUPE,35817,Estação de Tratamento de Água,UNBCL-SIUPE,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",413,0,"5,62","5,62",5,03/09/2019,03/09/2019,1,,
N?  2222632-A/2222632/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Poços Tubulares,SIUPE,35817,Estação de Tratamento de Água,UNBCL-SIUPE,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",414,0,"5,19","5,19",5,05/09/2019,05/09/2019,1,,
N?  2225849-A/2225849/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Poços Tubulares,SIUPE,35817,Estação de Tratamento de Água,UNBCL-SIUPE,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",415,0,"4,1","4,1",5,10/09/2019,10/09/2019,0,,
N?  2225851-A/2225851/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Poços Tubulares,SIUPE,35817,Estação de Tratamento de Água,UNBCL-SIUPE,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",416,0,"4,14","4,14",5,12/09/2019,12/09/2019,0,,
N?  2227208-A/2227208/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Poços Tubulares,SIUPE,35817,Estação de Tratamento de Água,UNBCL-SIUPE,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",417,0,"4,68","4,68",5,17/09/2019,17/09/2019,0,,
N?  2227211-A/2227211/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Poços Tubulares,SIUPE,35817,Estação de Tratamento de Água,UNBCL-SIUPE,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",418,0,"5,86","5,86",5,19/09/2019,19/09/2019,1,,
N?  2229711-A/2229711/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Poços Tubulares,SIUPE,35817,Estação de Tratamento de Água,UNBCL-SIUPE,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",419,0,"20,85","20,85",5,26/09/2019,26/09/2019,1,,
N?  2229713-A/2229713/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Poços Tubulares,SIUPE,35817,Estação de Tratamento de Água,UNBCL-SIUPE,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",420,0,"5,41","5,41",5,27/09/2019,27/09/2019,1,,
N?  2222123-A/2222123/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Boqueirão,TEJUÇUOCA,45619,Estação de Tratamento de Água,UNBCL-Tejuçuoca,UN-BCL,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",421,0,"0,7","0,7",5,02/09/2019,02/09/2019,0,,
N?  2222464-A/2222464/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Boqueirão,TEJUÇUOCA,45619,Estação de Tratamento de Água,UNBCL-Tejuçuoca,UN-BCL,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",422,0,"0,77","0,77",5,04/09/2019,04/09/2019,0,,
N?  2225441-A/2225441/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Boqueirão,TEJUÇUOCA,45619,Estação de Tratamento de Água,UNBCL-Tejuçuoca,UN-BCL,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",424,0,"0,36","0,36",5,11/09/2019,11/09/2019,0,,
N?  2226650-A/2226650/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Boqueirão,TEJUÇUOCA,45619,Estação de Tratamento de Água,UNBCL-Tejuçuoca,UN-BCL,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",425,0,"5,05","5,05",5,16/09/2019,16/09/2019,1,,
N?  2226652-A/2226652/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Boqueirão,TEJUÇUOCA,45619,Estação de Tratamento de Água,UNBCL-Tejuçuoca,UN-BCL,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",426,0,"1,17","1,17",5,18/09/2019,18/09/2019,0,,
N?  2228724-A/2228724/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Boqueirão,TEJUÇUOCA,45619,Estação de Tratamento de Água,UNBCL-Tejuçuoca,UN-BCL,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",427,0,"3,21","3,21",5,23/09/2019,23/09/2019,0,,
N?  2228725-A/2228725/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Boqueirão,TEJUÇUOCA,45619,Estação de Tratamento de Água,UNBCL-Tejuçuoca,UN-BCL,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",428,0,"0,86","0,86",5,25/09/2019,25/09/2019,0,,
N?  2229968-A/2229968/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Boqueirão,TEJUÇUOCA,45619,Estação de Tratamento de Água,UNBCL-Tejuçuoca,UN-BCL,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",429,0,"1,8","1,8",5,30/09/2019,30/09/2019,0,,
N?  2222127-A/2222127/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,PT - 01,TORROES,187524,Estação de Tratamento de Água,UNBCL-TORROES,UNBCL,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",430,0,"0,16","0,16",5,02/09/2019,02/09/2019,0,,
N?  2222467-A/2222467/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,PT - 01,TORROES,187525,Estação de Tratamento de Água,UNBCL-TORROES,UNBCL,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",431,0,"0,35","0,35",5,04/09/2019,04/09/2019,0,,
N?  2224425-A/2224425/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,PT - 01,TORROES,133981,Estação de Tratamento de Água,UNBCL-TORROES,UNBCL,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",432,0,"0,23","0,23",5,09/09/2019,09/09/2019,0,,
N?  2225445-A/2225445/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,PT - 01,TORROES,187524,Estação de Tratamento de Água,UNBCL-TORROES,UNBCL,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",433,0,"0,52","0,52",5,11/09/2019,11/09/2019,0,,
N?  2226656-A/2226656/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,PT - 01,TORROES,187525,Estação de Tratamento de Água,UNBCL-TORROES,UNBCL,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",434,0,"0,1","0,1",5,16/09/2019,16/09/2019,0,,
N?  2226657-A/2226657/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,PT - 01,TORROES,133981,Estação de Tratamento de Água,UNBCL-TORROES,UNBCL,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",435,0,"0,22","0,22",5,18/09/2019,18/09/2019,0,,
N?  2228764-A/2228764/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,PT - 01,TORROES,187524,Estação de Tratamento de Água,UNBCL-TORROES,UNBCL,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",436,0,"0,14","0,14",5,23/09/2019,23/09/2019,0,,
N?  2228766-A/2228766/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,PT - 01,TORROES,187525,Estação de Tratamento de Água,UNBCL-TORROES,UNBCL,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",437,0,"0,26","0,26",5,25/09/2019,25/09/2019,0,,
N?  2229971-A/2229971/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,PT - 01,TORROES,133981,Estação de Tratamento de Água,UNBCL-TORROES,UNBCL,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",438,0,"0,31","0,31",5,30/09/2019,30/09/2019,0,,
N?  2222280-A/2222280/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Lagoa do Criancó,TRAIRI,35820,Estação de Tratamento de Água,UNBCL-TRAIRI,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",439,0,"0,82","0,82",5,03/09/2019,03/09/2019,0,,
N?  2225856-A/2225856/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Lagoa do Criancó,TRAIRI,35820,Estação de Tratamento de Água,UNBCL-TRAIRI,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",441,0,"0,5","0,5",5,10/09/2019,10/09/2019,0,,
N?  2225857-A/2225857/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Lagoa do Criancó,TRAIRI,35820,Estação de Tratamento de Água,UNBCL-TRAIRI,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",442,0,"0,93","0,93",5,12/09/2019,12/09/2019,0,,
N?  2227218-A/2227218/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Lagoa do Criancó,TRAIRI,35820,Estação de Tratamento de Água,UNBCL-TRAIRI,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",443,0,"1,04","1,04",5,17/09/2019,17/09/2019,0,,
N?  2227220-A/2227220/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Lagoa do Criancó,TRAIRI,35820,Estação de Tratamento de Água,UNBCL-TRAIRI,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",444,0,"0,93","0,93",5,19/09/2019,19/09/2019,0,,
N?  2229725-A/2229725/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Lagoa do Criancó,TRAIRI,35820,Estação de Tratamento de Água,UNBCL-TRAIRI,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",445,0,"0,64","0,64",5,26/09/2019,26/09/2019,0,,
N?  2229730-A/2229730/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Lagoa do Criancó,TRAIRI,35820,Estação de Tratamento de Água,UNBCL-TRAIRI,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",446,0,"1,24","1,24",5,27/09/2019,27/09/2019,0,,
N?  2222284-A/2222284/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Caxitoré,UMIRIM,35823,Estação de Tratamento de Água,UNBCL-UMIRIM,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",447,0,"1,01","1,01",5,03/09/2019,03/09/2019,0,,
N?  2222655-A/2222655/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Caxitoré,UMIRIM,35823,Estação de Tratamento de Água,UNBCL-UMIRIM,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",448,0,"1,03","1,03",5,05/09/2019,05/09/2019,0,,
N?  2225867-A/2225867/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Caxitoré,UMIRIM,35823,Estação de Tratamento de Água,UNBCL-UMIRIM,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",449,0,"1,05","1,05",5,10/09/2019,10/09/2019,0,,
N?  2225868-A/2225868/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Caxitoré,UMIRIM,35823,Estação de Tratamento de Água,UNBCL-UMIRIM,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",450,0,"1,01","1,01",5,12/09/2019,12/09/2019,0,,
N?  2227236-A/2227236/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Caxitoré,UMIRIM,35823,Estação de Tratamento de Água,UNBCL-UMIRIM,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",451,0,"0,91","0,91",5,17/09/2019,17/09/2019,0,,
N?  2227237-A/2227237/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Caxitoré,UMIRIM,35823,Estação de Tratamento de Água,UNBCL-UMIRIM,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",452,0,"0,77","0,77",5,19/09/2019,19/09/2019,0,,
N?  2229735-A/2229735/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Caxitoré,UMIRIM,35823,Estação de Tratamento de Água,UNBCL-UMIRIM,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",453,0,"0,91","0,91",5,26/09/2019,26/09/2019,0,,
N?  2229736-A/2229736/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Caxitoré,UMIRIM,35823,Estação de Tratamento de Água,UNBCL-UMIRIM,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",454,0,"1,12","1,12",5,27/09/2019,27/09/2019,0,,
N?  2222290-A/2222290/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Mundaú,URUBURETAMA,35828,Estação de Tratamento de Água,UNBCL-URUBURETAMA,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",455,0,"6,12","6,12",5,03/09/2019,03/09/2019,1,,
N?  2222658-A/2222658/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Mundaú,URUBURETAMA,35828,Estação de Tratamento de Água,UNBCL-URUBURETAMA,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",456,0,"0,37","0,37",5,05/09/2019,05/09/2019,0,,
N?  2225874-A/2225874/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Mundaú,URUBURETAMA,35828,Estação de Tratamento de Água,UNBCL-URUBURETAMA,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",457,0,"0,35","0,35",5,10/09/2019,10/09/2019,0,,
N?  2225875-A/2225875/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Mundaú,URUBURETAMA,35828,Estação de Tratamento de Água,UNBCL-URUBURETAMA,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",458,0,"3,88","3,88",5,12/09/2019,12/09/2019,0,,
N?  2227256-A/2227256/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Mundaú,URUBURETAMA,35828,Estação de Tratamento de Água,UNBCL-URUBURETAMA,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",459,0,"2,19","2,19",5,17/09/2019,17/09/2019,0,,
N?  2227259-A/2227259/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Mundaú,URUBURETAMA,35828,Estação de Tratamento de Água,UNBCL-URUBURETAMA,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",460,0,"0,72","0,72",5,19/09/2019,19/09/2019,0,,
N?  2229741-A/2229741/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Mundaú,URUBURETAMA,35828,Estação de Tratamento de Água,UNBCL-URUBURETAMA,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",461,0,"0,38","0,38",5,26/09/2019,26/09/2019,0,,
N?  2229742-A/2229742/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Mundaú,URUBURETAMA,35828,Estação de Tratamento de Água,UNBCL-URUBURETAMA,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",462,0,"0,46","0,46",5,27/09/2019,27/09/2019,0,,
N?  2222007-A/2222007/UN-BCL,UN-BCL,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Rio Curu,APUIARÉS,33946,Rua João Hornorio de Freitas 78,UNBCL-APUIARES,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",701,0,"0,48","0,48",5,02/09/2019,02/09/2019,0,,
N?  2222008-A/2222008/UN-BCL,UN-BCL,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Rio Curu,APUIARÉS,33990,Conjunto Cahab 50,UNBCL-APUIARES,Escola,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",702,0,"0,55","0,55",5,02/09/2019,02/09/2019,0,,
N?  2222373-A/2222373/UN-BCL,UN-BCL,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Rio Curu,APUIARÉS,33993,Rua 04 Conjunto Cohab 50,UNBCL-APUIARES,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",703,0,"0,64","0,64",5,04/09/2019,04/09/2019,0,,
N?  2222376-A/2222376/UN-BCL,UN-BCL,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Rio Curu,APUIARÉS,33959,Rua José Alves Marinho 17,UNBCL-APUIARES,Secretaria de Ação Social,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",704,0,"0,44","0,44",5,04/09/2019,04/09/2019,0,,
N?  2224124-A/2224124/UN-BCL,UN-BCL,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Rio Curu,APUIARÉS,323152,"Av Gomes da Silva, 110",UNBCL-APUIARES,UNBCL - APUIARÉS,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",705,0,"0,94","0,94",5,09/09/2019,09/09/2019,0,,
N?  2225325-A/2225325/UN-BCL,UN-BCL,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Rio Curu,APUIARÉS,33942,Rua Izac de Castro 338,UNBCL-APUIARES,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",706,0,"0,61","0,61",5,11/09/2019,11/09/2019,0,,
N?  2226364-A/2226364/UN-BCL,UN-BCL,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Rio Curu,APUIARÉS,34002,"Rua José Roberto, 35",UNBCL-APUIARES,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",707,0,"0,92","0,92",5,16/09/2019,16/09/2019,0,,
N?  2226365-A/2226365/UN-BCL,UN-BCL,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Rio Curu,APUIARÉS,33929,Rua Francisco Pinto de Freitas 314,UNBCL-APUIARES,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",708,0,"0,45","0,45",5,18/09/2019,18/09/2019,0,,
N?  2228556-A/2228556/UN-BCL,UN-BCL,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Rio Curu,APUIARÉS,33978,"Av. Gomes da Silva, 146",UNBCL-APUIARES,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",709,0,"0,87","0,87",5,23/09/2019,23/09/2019,0,,
N?  2228560-A/2228560/UN-BCL,UN-BCL,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Rio Curu,APUIARÉS,33867,Rua Antônio Teixeira Barros 229,UNBCL-APUIARES,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",710,0,"0,56","0,56",5,25/09/2019,25/09/2019,0,,
N?  2229898-A/2229898/UN-BCL,UN-BCL,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Rio Curu,APUIARÉS,34001,"Rua 2 - Conj. COHAB, 65",UNBCL-APUIARES,,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",711,0,"0,47","0,47",5,30/09/2019,30/09/2019,0,,
N?  2222011-A/2222011/UN-BCL,UN-BCL,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Rio Cruxati,BETÂNIA,119646,"Rua Francisco V. de Mesquita, Nº 112",BETÂNIA,UNBCL,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",712,0,"1,98","1,98",5,02/09/2019,02/09/2019,0,,
N?  2222012-A/2222012/UN-BCL,UN-BCL,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Rio Cruxati,BETÂNIA,119669,"Rua Antonio Perilo Teixeira, Nº 27 - Cartório",BETÂNIA,UNBCL,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",713,0,"1,9","1,9",5,02/09/2019,02/09/2019,0,,
N?  2222382-A/2222382/UN-BCL,UN-BCL,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Rio Cruxati,BETÂNIA,119692,"Rua 1º de Outubro, Nº 15",BETÂNIA,UNBCL,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",714,0,"0,61","0,61",5,04/09/2019,04/09/2019,0,,
