Número do Laudo,UNIDADE,TIPO DE AMOSTRA,TIPO DE COLETA,PONTO DE AMOSTRAGEM,MANANCIAL,LOCALIDADE,COD. PONTO,ENDERECO,SETOR,INTERESSADO,PARAMETRO,Metodologia,FRASCO,LIMITE INFERIOR,VALOR RESULTADO,VALOR LITERAL,LIMITE SUPERIOR,DATA DE COLETA,DATA DE ENTRADA,FORA DO PADRAO,
N?  2151467-A/2151467/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51105,R. OSCAR BESSAS,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",91,0,1,1,5,09/01/2019,09/01/2019,0,
N?  2159712-A/2159712/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,50521,RUA DAVID OTTON BASTOS,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",91,0,"0,5","0,5",5,11/02/2019,11/02/2019,0,
N?  2159713-A/2159713/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51086,"RUA CAPITÃO MIRANDA, 441",UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",92,0,"0,5","0,5",5,11/02/2019,11/02/2019,0,
N?  2151469-A/2151469/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51129,R. MANOEL BILEGA,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",92,0,"0,8","0,8",5,09/01/2019,09/01/2019,0,
N?  2151470-A/2151470/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51083,"Rua Isaias Gonçalves
CVT DE VOCAÇÃO TECNOLÓGICA",UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",93,0,"0,7","0,7",5,14/01/2019,14/01/2019,0,
N?  2159724-A/2159724/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51139,RUA PADRE ANCHIETA,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",93,0,"0,6","0,6",5,11/02/2019,11/02/2019,0,
N?  2151471-A/2151471/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,50541,"Rua Irineu Pinto da Silveira
INSS",UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",94,0,"0,6","0,6",5,14/01/2019,14/01/2019,0,
N?  2163573-A/2163573/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51107,R. PEDRO OLIVEIRA FREIRE,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",94,0,"0,7","0,7",5,13/02/2019,13/02/2019,0,
N?  2163575-A/2163575/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51135,Rua Dep. Vicente Ribeiro,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",95,0,"0,6","0,6",5,13/02/2019,13/02/2019,0,
N?  2151472-A/2151472/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,50582,"Av. Tabajara
POUSADA TABAJARA",UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",95,0,"0,8","0,8",5,14/01/2019,14/01/2019,0,
N?  2163577-A/2163577/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51089,Rua Aristides Barreto,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",96,0,"0,5","0,5",5,13/02/2019,13/02/2019,0,
N?  2151473-A/2151473/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,50521,"Rua David Otton Bastos
CRECHE CANTO VERDE",UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",96,0,"0,7","0,7",5,14/01/2019,14/01/2019,0,
N?  2152379-A/2152379/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51096,"Rua Aristides Barreto
POSTO DE SAÚDE",UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",97,0,"0,4","0,4",5,16/01/2019,16/01/2019,0,
N?  2163580-A/2163580/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,50585,Av. Salmito F. Almeida,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",97,0,"0,5","0,5",5,13/02/2019,13/02/2019,0,
N?  2163581-A/2163581/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51104,R. NOEME AMARAL,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",98,0,"0,5","0,5",5,13/02/2019,13/02/2019,0,
N?  2152380-A/2152380/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51153,Tr. Antônio Miguel,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",98,0,"0,4","0,4",5,16/01/2019,16/01/2019,0,
N?  2152381-A/2152381/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,66122,R. GONÇALO DE FREITAS,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",99,0,"0,4","0,4",5,16/01/2019,16/01/2019,0,
N?  2163687-A/2163687/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51141,Rua S.D.O 39,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",99,0,"0,5","0,5",5,18/02/2019,18/02/2019,0,
N?  2163688-A/2163688/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51149,A 27 Lt 129,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",100,0,"0,7","0,7",5,18/02/2019,18/02/2019,0,
N?  2152382-A/2152382/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51098,"Rua Eleazar Gomes
RESERVATÓRIO ELEVADO",UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",100,0,"0,45","0,45",5,16/01/2019,16/01/2019,0,
N?  2152384-A/2152384/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51108,R. TOCA DO CUATÍ,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",101,0,"0,45","0,45",5,21/01/2019,21/01/2019,0,
N?  2163689-A/2163689/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51117,R. SDO 31,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",101,0,"0,5","0,5",5,18/02/2019,18/02/2019,0,
N?  2152385-A/2152385/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51135,"Rua Deputado Vicente Ribeiro
QD. 51 LOT 065",UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",102,0,"0,4","0,4",5,21/01/2019,21/01/2019,0,
N?  2163691-A/2163691/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,50461,Rua Francisco Rubens Brandão,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",102,0,"0,8","0,8",5,18/02/2019,18/02/2019,0,
N?  2152386-A/2152386/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51149,"Rua Ranulfo Amancio Freire
QD 027 LOT 129",UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",103,0,"0,4","0,4",5,21/01/2019,21/01/2019,0,
N?  2163692-A/2163692/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51116,R. FRANCISCO FREIRE BEZERRIL,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",103,0,"0,5","0,5",5,18/02/2019,18/02/2019,0,
N?  2152388-A/2152388/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51087,"Rua Capitão Miranda
IGREJA N. S. DO CARMO",UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",104,0,"0,5","0,5",5,21/01/2019,21/01/2019,0,
N?  2164323-A/2164323/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51131,R. JOAQUIM VICTOR,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",104,0,"0,6","0,6",5,20/02/2019,20/02/2019,0,
N?  2152671-A/2152671/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51114,TV. SALMITO FERREIRA ALMEIDA,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",105,0,"0,4","0,4",5,23/01/2019,23/01/2019,0,
N?  2164324-A/2164324/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51098,"Rua Eleazar Gomes
RESERVATÓRIO ELEVADO",UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",105,0,"0,5","0,5",5,20/02/2019,20/02/2019,0,
N?  2164327-A/2164327/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51145,Rua Mãe João Evangelista,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",106,0,"0,5","0,5",5,20/02/2019,20/02/2019,0,
N?  2152672-A/2152672/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,255342,"RUA GONÇALO DE FREITAS ,273",UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",106,0,"0,4","0,4",5,23/01/2019,23/01/2019,0,
N?  2152673-A/2152673/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51120,R. SDO 61,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",107,0,"0,4","0,4",5,23/01/2019,23/01/2019,0,
N?  2164328-A/2164328/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,66122,R. GONÇALO DE FREITAS,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",107,0,"0,5","0,5",5,20/02/2019,20/02/2019,0,
N?  2152674-A/2152674/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51139,"Rua Gonçalo Lira
QD 016 LOT 415",UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",108,0,"0,35","0,35",5,23/01/2019,23/01/2019,0,
N?  2164329-A/2164329/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51094,"Rua Eleazar Gomes
CENTRO EDUCACIONAL MONS. OTALÍCIO",UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",108,0,"0,5","0,5",5,20/02/2019,20/02/2019,0,
N?  2164865-A/2164865/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,255346,"DERMOCLÍNICA,BAIRRO SERRA VILLE.",UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",109,0,"0,6","0,6",5,25/02/2019,25/02/2019,0,
N?  2155166-A/2155166/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,50601,ESCOLA FRANCISCO COELHO DE PAULA,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",109,0,"0,65","0,65",5,28/01/2019,28/01/2019,0,
N?  2164866-A/2164866/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51081,LICEU DR. JOÃO ALMIR FREITAS BRANDÃO,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",110,0,"0,6","0,6",5,25/02/2019,25/02/2019,0,
N?  2155167-A/2155167/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51081,Avenida Tabajara - Liceu,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",110,0,"0,7","0,7",5,28/01/2019,28/01/2019,0,
N?  2155168-A/2155168/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51094,CENTRO EDUCACIONAL MONS. OTALÍCIO,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",111,0,"0,6","0,6",5,28/01/2019,28/01/2019,0,
N?  2164869-A/2164869/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,50581,CRECHE CIDADE ALTA,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",111,0,"0,5","0,5",5,25/02/2019,25/02/2019,0,
N?  2164870-A/2164870/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,66021,POSTO DE SAÚDE,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",112,0,"0,6","0,6",5,25/02/2019,25/02/2019,0,
N?  2155169-A/2155169/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51107,R. PEDRO OLIVEIRA FREIRE,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",112,0,"0,65","0,65",5,28/01/2019,28/01/2019,0,
N?  2164873-A/2164873/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51127,R. ARISTIDES BARRETO,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",113,0,"0,55","0,55",5,27/02/2019,27/02/2019,0,
N?  2155170-A/2155170/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51119,ET. POLO NORDESTE,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",113,0,"0,6","0,6",5,28/01/2019,28/01/2019,0,
N?  2164874-A/2164874/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,50441,Av. Dr. Rubens Brandão,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",114,0,"0,8","0,8",5,27/02/2019,27/02/2019,0,
N?  2155172-A/2155172/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51146,Rua Maestro João Evangelista,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",114,0,"0,4","0,4",5,30/01/2019,30/01/2019,0,
N?  2164876-A/2164876/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51136,RUA DUDU PAIVA,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",115,0,"0,4","0,4",5,27/02/2019,27/02/2019,0,
N?  2155173-A/2155173/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51090,Rua Professor Lima Botelho,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",115,0,"0,5","0,5",5,30/01/2019,30/01/2019,0,
N?  2155174-A/2155174/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51142,Noeme Amaral,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",116,0,"0,4","0,4",5,30/01/2019,30/01/2019,0,
N?  2164888-A/2164888/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51123,R. PAULO MARQUES,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",116,0,"0,45","0,45",5,27/02/2019,27/02/2019,0,
N?  2164889-A/2164889/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,51120,R. SDO 61,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",117,0,"0,45","0,45",5,27/02/2019,27/02/2019,0,
N?  2155176-A/2155176/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,66021,POSTO DE SAÚDE,UNBSI - SAO BENEDITO,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",117,0,"0,4","0,4",5,30/01/2019,30/01/2019,0,
N?  2161412-A/2161412/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,VICOSA DO CEARA,228141,Rodovia da Confiança,UNBSI - VICOSA DO CEARA,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",118,0,"0,4","0,4",5,04/02/2019,04/02/2019,0,
N?  2151464-A/2151464/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,73753,"Rua Santos Dumont.
ESCOLA DEPUTADO TOMAZ BRANDÃO (INHUÇU)",UNBSI - SÃO BENEDITO - INHUÇU,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",118,0,"0,5","0,5",5,07/01/2019,07/01/2019,0,
N?  2152383-A/2152383/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,73758,POUSADA SÃO JOAQUIM(INHUÇU),UNBSI - SÃO BENEDITO - INHUÇU,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",119,0,"0,4","0,4",5,16/01/2019,16/01/2019,0,
N?  2161413-A/2161413/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,VICOSA DO CEARA,228135,Centro de Reabilitação - Rua Lamartine Nogueira,UNBSI - VICOSA DO CEARA,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",119,0,"0,4","0,4",5,04/02/2019,04/02/2019,0,
N?  2161414-A/2161414/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,VICOSA DO CEARA,228186,"Rua Professor Ana Maria, SMS 23-8",UNBSI - VICOSA DO CEARA,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",120,0,"0,4","0,4",5,04/02/2019,04/02/2019,0,
N?  2152675-A/2152675/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,SAO BENEDITO,73767,"Rua Raimundo Carvalho Lima
QD 28 LOT 508 (INHUÇU)",UNBSI - SÃO BENEDITO - INHUÇU,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",120,0,"0,4","0,4",5,23/01/2019,23/01/2019,0,
N?  2161415-A/2161415/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,VICOSA DO CEARA,228139,"Rua João Batista Leal, SMS 359, Qd=173 Lt=102",UNBSI - VICOSA DO CEARA,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",121,0,"0,4","0,4",5,06/02/2019,06/02/2019,0,
N?  2151347-A/2151347/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,UBAJARA,48697,R. JUVÊNCIO LUIS PEREIRA S/N,UNBSI - UBAJARA,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",121,0,"0,4","0,4",5,02/01/2019,02/01/2019,0,
N?  2161420-A/2161420/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,VICOSA DO CEARA,43951,"Rua Osmar Paiva, nº 435",UNBSI - VICOSA DO CEARA,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",122,0,"0,75","0,75",5,06/02/2019,06/02/2019,0,
N?  2151348-A/2151348/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,UBAJARA,48653,"R. CESÁRIO COSTA, 148",UNBSI - UBAJARA,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",122,0,"0,4","0,4",5,02/01/2019,02/01/2019,0,
N?  2151349-A/2151349/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,UBAJARA,48628,R.  ANTONIO ALVES DE BARROS,UNBSI - UBAJARA,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",123,0,"0,4","0,4",5,07/01/2019,07/01/2019,0,
N?  2161423-A/2161423/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,VICOSA DO CEARA,43669,Creche Nossa Senhora de Fátima,UNBSI - VICOSA DO CEARA,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",123,0,"0,4","0,4",5,06/02/2019,06/02/2019,0,
N?  2151350-A/2151350/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,UBAJARA,48654,"R. FRANCISCO TABOSA, 149",UNBSI - UBAJARA,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",124,0,"0,3","0,3",5,07/01/2019,07/01/2019,0,
N?  2161426-A/2161426/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,VICOSA DO CEARA,43646,"Rua SDO 02, S/N",UNBSI - VICOSA DO CEARA,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",124,0,"0,6","0,6",5,11/02/2019,11/02/2019,0,
N?  2151351-A/2151351/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,UBAJARA,73845,ST. CAJUEIRO FNS 2011,UNBSI - UBAJARA,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",125,0,"0,5","0,5",5,07/01/2019,07/01/2019,0,
N?  2161431-A/2161431/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,VICOSA DO CEARA,43983,"Rua Osmar Paiva, nº 171",UNBSI - VICOSA DO CEARA,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",125,0,"0,9","0,9",5,11/02/2019,11/02/2019,0,
N?  2161432-A/2161432/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,VICOSA DO CEARA,228130,"Rua Silva Jardim, Lt=69",UNBSI - VICOSA DO CEARA,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",126,0,"0,65","0,65",5,11/02/2019,11/02/2019,0,
N?  2151354-A/2151354/UN-BSI,UN-BSI,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Jaburu,UBAJARA,48656,"ET. PARA BOI MORTO, S/N",UNBSI - UBAJARA,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",126,0,"0,4","0,4",5,09/01/2019,09/01/2019,0,
